"","region","strategy_code","variable","future_id","value"
"4900","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:diesel_shifted2018",0,0
"4901","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:diesel_shifted2019",0,0
"4902","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:diesel_shifted2020",0,0
"4903","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:diesel_shifted2021",0,0
"4904","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:diesel_shifted2022",0,0
"4905","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:diesel_shifted2023",0,0
"4906","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:diesel_shifted2024",0,0
"4907","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:electricity",0,-643635380.880202
"4908","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:electricity_shifted2015",0,0
"4909","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:electricity_shifted2016",0,0
"4910","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:electricity_shifted2017",0,0
"4911","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:electricity_shifted2018",0,0
"4912","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:electricity_shifted2019",0,0
"4913","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:electricity_shifted2020",0,0
"4914","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:electricity_shifted2021",0,0
"4915","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:electricity_shifted2022",0,0
"4916","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:electricity_shifted2023",0,0
"4917","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:electricity_shifted2024",0,0
"4918","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:gasoline",0,10737669598.465
"4919","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:gasoline_shifted2015",0,0
"4920","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:gasoline_shifted2016",0,0
"4921","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:gasoline_shifted2017",0,0
"4922","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:gasoline_shifted2018",0,0
"4923","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:gasoline_shifted2019",0,0
"4924","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:gasoline_shifted2020",0,0
"4925","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:gasoline_shifted2021",0,0
"4926","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:gasoline_shifted2022",0,0
"4927","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:gasoline_shifted2023",0,0
"4928","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:congestion:X:gasoline_shifted2024",0,0
"4929","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:biofuels",0,521682217.894631
"4930","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:biofuels_shifted2015",0,0
"4931","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:biofuels_shifted2016",0,0
"4932","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:biofuels_shifted2017",0,0
"4933","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:biofuels_shifted2018",0,0
"4934","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:biofuels_shifted2019",0,0
"4935","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:biofuels_shifted2020",0,0
"4936","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:biofuels_shifted2021",0,0
"4937","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:biofuels_shifted2022",0,0
"4938","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:biofuels_shifted2023",0,0
"4939","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:biofuels_shifted2024",0,0
"4940","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:diesel",0,4417146531.11907
"4941","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:diesel_shifted2015",0,0
"4942","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:diesel_shifted2016",0,0
"4943","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:diesel_shifted2017",0,0
"4944","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:diesel_shifted2018",0,0
"4945","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:diesel_shifted2019",0,0
"4946","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:diesel_shifted2020",0,0
"4947","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:diesel_shifted2021",0,0
"4948","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:diesel_shifted2022",0,0
"4949","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:diesel_shifted2023",0,0
"4950","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:diesel_shifted2024",0,0
"4951","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:electricity",0,-1106265170.76296
"4952","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:electricity_shifted2015",0,0
"4953","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:electricity_shifted2016",0,0
"4954","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:electricity_shifted2017",0,0
"4955","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:electricity_shifted2018",0,0
"4956","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:electricity_shifted2019",0,0
"4957","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:electricity_shifted2020",0,0
"4958","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:electricity_shifted2021",0,0
"4959","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:electricity_shifted2022",0,0
"4960","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:electricity_shifted2023",0,0
"4961","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:electricity_shifted2024",0,0
"4962","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:gasoline",0,18455657355.0951
"4963","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:gasoline_shifted2015",0,0
"4964","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:gasoline_shifted2016",0,0
"4965","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:gasoline_shifted2017",0,0
"4966","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:gasoline_shifted2018",0,0
"4967","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:gasoline_shifted2019",0,0
"4968","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:gasoline_shifted2020",0,0
"4969","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:gasoline_shifted2021",0,0
"4970","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:gasoline_shifted2022",0,0
"4971","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:gasoline_shifted2023",0,0
"4972","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:road_safety:X:gasoline_shifted2024",0,0
"4973","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:aviation",0,0
"4974","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:aviation_shifted2015",0,0
"4975","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:aviation_shifted2016",0,0
"4976","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:aviation_shifted2017",0,0
"4977","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:aviation_shifted2018",0,0
"4978","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:aviation_shifted2019",0,0
"4979","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:aviation_shifted2020",0,0
"4980","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:aviation_shifted2021",0,0
"4981","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:aviation_shifted2022",0,0
"4982","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:aviation_shifted2023",0,0
"4983","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:aviation_shifted2024",0,0
"4984","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:rail",0,0
"4985","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:rail_shifted2015",0,0
"4986","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:rail_shifted2016",0,0
"4987","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:rail_shifted2017",0,0
"4988","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:rail_shifted2018",0,0
"4989","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:rail_shifted2019",0,0
"4990","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:rail_shifted2020",0,0
"4991","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:rail_shifted2021",0,0
"4992","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:rail_shifted2022",0,0
"4993","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:rail_shifted2023",0,0
"4994","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:rail_shifted2024",0,0
"4995","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:road_heavy",0,0
"4996","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:road_heavy_shifted2015",0,0
"4997","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:road_heavy_shifted2016",0,0
"4998","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:road_heavy_shifted2017",0,0
"4999","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:road_heavy_shifted2018",0,0
"5000","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:road_heavy_shifted2019",0,0
"5001","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:road_heavy_shifted2020",0,0
"5002","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:road_heavy_shifted2021",0,0
"5003","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:road_heavy_shifted2022",0,0
"5004","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:road_heavy_shifted2023",0,0
"5005","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:road_heavy_shifted2024",0,0
"5006","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:water_borne",0,0
"5007","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:water_borne_shifted2015",0,0
"5008","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:water_borne_shifted2016",0,0
"5009","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:water_borne_shifted2017",0,0
"5010","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:water_borne_shifted2018",0,0
"5011","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:water_borne_shifted2019",0,0
"5012","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:water_borne_shifted2020",0,0
"5013","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:water_borne_shifted2021",0,0
"5014","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:water_borne_shifted2022",0,0
"5015","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:water_borne_shifted2023",0,0
"5016","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:freight_transport:water_borne_shifted2024",0,0
"5017","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:aviation",0,1351357454.01103
"5018","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:aviation_shifted2015",0,0
"5019","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:aviation_shifted2016",0,0
"5020","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:aviation_shifted2017",0,0
"5021","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:aviation_shifted2018",0,0
"5022","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:aviation_shifted2019",0,0
"5023","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:aviation_shifted2020",0,0
"5024","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:aviation_shifted2021",0,0
"5025","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:aviation_shifted2022",0,0
"5026","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:aviation_shifted2023",0,0
"5027","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:aviation_shifted2024",0,0
"5028","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:powered_bikes",0,-3513071896.16192
"5029","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2015",0,0
"5030","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2016",0,0
"5031","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2017",0,0
"5032","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2018",0,0
"5033","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2019",0,0
"5034","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2020",0,0
"5035","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2021",0,0
"5036","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2022",0,0
"5037","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2023",0,0
"5038","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:powered_bikes_shifted2024",0,0
"5039","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:public",0,-29277925918.0561
"5040","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:public_shifted2015",0,0
"5041","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:public_shifted2016",0,0
"5042","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:public_shifted2017",0,0
"5043","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:public_shifted2018",0,0
"5044","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:public_shifted2019",0,0
"5045","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:public_shifted2020",0,0
"5046","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:public_shifted2021",0,0
"5047","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:public_shifted2022",0,0
"5048","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:public_shifted2023",0,0
"5049","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:public_shifted2024",0,0
"5050","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:rail_passenger",0,0
"5051","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2015",0,0
"5052","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2016",0,0
"5053","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2017",0,0
"5054","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2018",0,0
"5055","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2019",0,0
"5056","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2020",0,0
"5057","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2021",0,0
"5058","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2022",0,0
"5059","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2023",0,0
"5060","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:rail_passenger_shifted2024",0,0
"5061","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_heavy_regional",0,-16625454444.4713
"5062","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2015",0,0
"5063","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2016",0,0
"5064","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2017",0,0
"5065","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2018",0,0
"5066","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2019",0,0
"5067","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2020",0,0
"5068","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2021",0,0
"5069","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2022",0,0
"5070","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2023",0,0
"5071","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_heavy_regional_shifted2024",0,0
"5072","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_light",0,83639841556.1461
"5073","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_light_shifted2015",0,0
"5074","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_light_shifted2016",0,0
"5075","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_light_shifted2017",0,0
"5076","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_light_shifted2018",0,0
"5077","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_light_shifted2019",0,0
"5078","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_light_shifted2020",0,0
"5079","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_light_shifted2021",0,0
"5080","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_light_shifted2022",0,0
"5081","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_light_shifted2023",0,0
"5082","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:system_cost:passenger_transport:road_light_shifted2024",0,0
"5083","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_cost:electrification:LDV",0,-4373137301.74873
"5084","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_cost:electrification:LDV_shifted2015",0,0
"5085","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_cost:electrification:LDV_shifted2016",0,0
"5086","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_cost:electrification:LDV_shifted2017",0,0
"5087","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_cost:electrification:LDV_shifted2018",0,0
"5088","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_cost:electrification:LDV_shifted2019",0,0
"5089","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_cost:electrification:LDV_shifted2020",0,0
"5090","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_cost:electrification:LDV_shifted2021",0,0
"5091","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_cost:electrification:LDV_shifted2022",0,0
"5092","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_cost:electrification:LDV_shifted2023",0,0
"5093","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_cost:electrification:LDV_shifted2024",0,0
"5094","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_savings:electrification:LDV",0,7509852487.70928
"5095","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_savings:electrification:LDV_shifted2015",0,0
"5096","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_savings:electrification:LDV_shifted2016",0,0
"5097","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_savings:electrification:LDV_shifted2017",0,0
"5098","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_savings:electrification:LDV_shifted2018",0,0
"5099","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_savings:electrification:LDV_shifted2019",0,0
"5100","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_savings:electrification:LDV_shifted2020",0,0
"5101","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_savings:electrification:LDV_shifted2021",0,0
"5102","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_savings:electrification:LDV_shifted2022",0,0
"5103","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_savings:electrification:LDV_shifted2023",0,0
"5104","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trns:technical_savings:electrification:LDV_shifted2024",0,0
"5105","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:waste_to_energy:X",0,0
"5106","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:waste_to_energy:X_shifted2015",0,0
"5107","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:waste_to_energy:X_shifted2016",0,0
"5108","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:waste_to_energy:X_shifted2017",0,0
"5109","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:waste_to_energy:X_shifted2018",0,0
"5110","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:waste_to_energy:X_shifted2019",0,0
"5111","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:waste_to_energy:X_shifted2020",0,0
"5112","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:waste_to_energy:X_shifted2021",0,0
"5113","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:waste_to_energy:X_shifted2022",0,0
"5114","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:waste_to_energy:X_shifted2023",0,0
"5115","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:waste_to_energy:X_shifted2024",0,0
"5116","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:wastewater_treatment:primary",0,0
"5117","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:wastewater_treatment:primary_shifted2015",0,0
"5118","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:wastewater_treatment:primary_shifted2016",0,0
"5119","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:wastewater_treatment:primary_shifted2017",0,0
"5120","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:wastewater_treatment:primary_shifted2018",0,0
"5121","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:wastewater_treatment:primary_shifted2019",0,0
"5122","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:wastewater_treatment:primary_shifted2020",0,0
"5123","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:wastewater_treatment:primary_shifted2021",0,0
"5124","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:wastewater_treatment:primary_shifted2022",0,0
"5125","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:wastewater_treatment:primary_shifted2023",0,0
"5126","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:wastewater_treatment:primary_shifted2024",0,0
"5127","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:wastewater_treatment:secondary_aerobic",0,0
"5128","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:wastewater_treatment:secondary_aerobic_shifted2015",0,0
"5129","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:wastewater_treatment:secondary_aerobic_shifted2016",0,0
"5130","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:wastewater_treatment:secondary_aerobic_shifted2017",0,0
"5131","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:wastewater_treatment:secondary_aerobic_shifted2018",0,0
"5132","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:wastewater_treatment:secondary_aerobic_shifted2019",0,0
"5133","tanzania","PFLO:CHANGE_CONSUMPTION","cb:trww:technical_cost:wastewater_treatment:secondary_aerobic_shifted2020",0,0
